date,min,max,median,q1,q3,stdev,count
2019-12-09T00:00:00.000Z,80.58,357.36,248.43,133.84,327.72,96.325,311
2019-12-10T00:00:00.000Z,204.76,432.42,299.16,260.95,347.85,53.633,380
2019-12-11T00:00:00.000Z,124.1,402.28,247.27,203.8,334.18,82.882,414
2019-12-12T00:00:00.000Z,13.22,320.39,53.56,37.84,82.28,58.107,461
2019-12-13T00:00:00.000Z,40.68,112.46,75.44,65.44,82.82,15.565,542
2019-12-14T00:00:00.000Z,52.53,183.38,91.84,79.95,109.49,25.12,391
2019-12-15T00:00:00.000Z,44.26,166.98,91.57,64.65,117.69,32.891,524
2019-12-16T00:00:00.000Z,62.09,87.45,75.5,70.01,78.97,5.825,283
2019-12-17T00:00:00.000Z,118.42,275.05,197.06,160.33,244.14,44.367,274
2019-12-18T00:00:00.000Z,118.02,195.25,153.51,132.93,173.7,21.765,447
2019-12-19T00:00:00.000Z,108.06,324.48,133.31,124.58,149.8,44.485,524
2019-12-20T00:00:00.000Z,165.86,401.46,265.12,230.23,298.26,53.621,567
2019-12-21T00:00:00.000Z,77.9,331.5,135.96,100.45,158.74,53.358,539
2019-12-22T00:00:00.000Z,105.6,227.66,156.75,135.8,178.74,25.711,558
2019-12-23T00:00:00.000Z,110.77,223.22,157.51,134.06,188.19,30.154,549
2019-12-24T00:00:00.000Z,85.8,173.63,114.62,97.35,138.3,22.465,560
2019-12-25T00:00:00.000Z,76.52,149.84,109.96,102.1,120.56,14.501,568
2019-12-26T00:00:00.000Z,86.06,151.77,115.62,108.86,123.43,11.682,570
2019-12-27T00:00:00.000Z,93.62,507.6,114.58,107.05,124.68,40.316,554
2019-12-28T00:00:00.000Z,83.58,178.02,113.66,103.56,124.18,19.334,566
2019-12-29T00:00:00.000Z,78.51,204.68,122.24,95.81,153.15,34.667,540
2019-12-30T00:00:00.000Z,70.36,268.08,97.41,86.09,120.24,28.195,556
2019-12-31T00:00:00.000Z,65.08,233.01,121.06,75.15,152.62,44.5,524
2020-01-01T00:00:00.000Z,120.3,416.29,202.06,162.41,280.64,76.814,554
2020-01-02T00:00:00.000Z,47.92,387.79,209.48,149.05,271.62,80.456,547
2020-01-03T00:00:00.000Z,35.22,416.75,160.13,78.59,251.04,94.521,537
2020-01-04T00:00:00.000Z,32.46,389.74,217.85,117.76,294.88,102.265,490
2020-01-05T00:00:00.000Z,44.7,323.76,93.1,71.69,137.26,69.945,549
2020-01-06T00:00:00.000Z,43.78,156.44,82.88,69.95,97.87,21.438,508
2020-01-07T00:00:00.000Z,45.94,247.27,116.59,93.66,145.82,45.457,504
2020-01-08T00:00:00.000Z,37,145.65,98.7,73.8,110.66,26.788,401
2020-01-09T00:00:00.000Z,16.6,186.09,100.84,40.96,138.12,49.146,501
2020-01-10T00:00:00.000Z,25.06,141.47,79.54,39.03,92.69,29.982,409
2020-01-11T00:00:00.000Z,40.04,162.99,97.71,70.45,116.68,29.126,478
2020-01-12T00:00:00.000Z,10.98,99.84,40.72,29.81,62.29,21.483,532
2020-01-13T00:00:00.000Z,20.91,123.13,46.8,34.36,67.2,24.847,469
2020-01-14T00:00:00.000Z,33.71,122.22,72.94,54.17,85.81,19.658,432
2020-01-15T00:00:00.000Z,53.46,204.62,101.08,75.98,128.32,29.391,435
2020-01-16T00:00:00.000Z,53.14,274.58,181.44,106.85,225.85,64.765,458
2020-01-17T00:00:00.000Z,104.24,298.54,230.82,187.67,271.98,53.234,463
2020-01-18T00:00:00.000Z,95.26,370.79,152.76,110.71,224.6,75.077,481
2020-01-19T00:00:00.000Z,58.38,384.95,163.04,95.6,194.06,91.668,450
2020-01-20T00:00:00.000Z,20.18,138.51,71.88,57.04,83.18,29.506,351
2020-01-21T00:00:00.000Z,17.02,173,52.08,38.1,61.38,24.774,440
2020-01-22T00:00:00.000Z,37.54,43.8,39.68,38.63,42.2,1.821,15
2020-01-23T00:00:00.000Z,32.79,90.05,64.5,38.53,70.45,16.865,79
2020-01-24T00:00:00.000Z,18.19,119.15,55.94,30.59,78.45,27.516,248
2020-01-25T00:00:00.000Z,21.95,244.98,112.9,69.36,142.32,58.193,270
2020-01-26T00:00:00.000Z,18.3,234.82,96.88,52.03,164.73,60.087,304
2020-01-27T00:00:00.000Z,32.39,299.2,118.88,92.05,145.94,51.112,249
2020-01-28T00:00:00.000Z,69.13,126.44,84.11,77.97,104.34,15.632,269
2020-01-29T00:00:00.000Z,26.68,309.7,74.09,41.09,176.29,85.515,303
2020-01-30T00:00:00.000Z,28,154.5,80.58,65.56,105.78,28.401,281
2020-01-31T00:00:00.000Z,30.12,108.62,55.77,36.82,65.95,18.057,286
2020-02-01T00:00:00.000Z,39.7,230.24,155.43,114.7,182.54,45.376,319
2020-02-02T00:00:00.000Z,18.98,216.25,69.69,49.1,120.64,58.71,324
2020-02-03T00:00:00.000Z,28.85,163.08,80.44,48.2,130.57,44.488,305
2020-02-04T00:00:00.000Z,32.79,179.32,91.25,69.88,119.29,32.981,253
2020-02-05T00:00:00.000Z,24.15,112.12,57.24,46.54,84.32,24.214,229
2020-02-06T00:00:00.000Z,20.12,213.94,66.88,43.09,78.56,44.542,229
2020-02-07T00:00:00.000Z,41.35,395.46,107.01,65.33,191.49,85.861,214
2020-02-08T00:00:00.000Z,31.78,191.23,108.47,73.63,123.24,42.6,188
2020-02-09T00:00:00.000Z,30.23,243.88,92.95,61.58,143.71,59.315,353
2020-02-10T00:00:00.000Z,45.59,235.65,100.72,62.91,152.21,51.034,349
2020-02-11T00:00:00.000Z,33.67,274.88,101.31,69.73,173.9,65.51,346
2020-02-12T00:00:00.000Z,25.18,90.75,59.4,37.67,69.59,17.919,368
2020-02-13T00:00:00.000Z,26.05,130.76,43.65,34.06,69.38,25.532,370
2020-02-14T00:00:00.000Z,6.86,88.3,20.09,14.84,43.22,22.429,385
2020-02-15T00:00:00.000Z,16.7,62.5,33.46,21.13,42.6,11.819,312
2020-02-16T00:00:00.000Z,16.92,108.36,62.64,27.96,82.8,27.139,366
2020-02-17T00:00:00.000Z,15.81,133.3,43.71,25.81,69.65,32.576,341
2020-02-18T00:00:00.000Z,14.58,109.82,64.87,37.9,75.3,24.256,306
2020-02-19T00:00:00.000Z,36.01,89.64,63.8,49.69,74.98,14.268,445
2020-02-20T00:00:00.000Z,8.91,98.84,58.92,20.76,66.53,23.04,480
2020-02-21T00:00:00.000Z,9.51,59.33,28.18,18.11,44.16,14.045,409
2020-02-22T00:00:00.000Z,23.66,338.87,64.15,47.97,83.22,38.756,420
2020-02-23T00:00:00.000Z,20.9,178.09,59.58,31.3,115.85,44.613,430
2020-02-24T00:00:00.000Z,26.16,160.69,86.82,46.34,130.76,43.627,509
2020-02-25T00:00:00.000Z,27.25,167.76,87.6,50.34,134.18,41.678,435
2020-02-26T00:00:00.000Z,38.95,189.31,72.09,59.92,146.37,45.481,366
2020-02-27T00:00:00.000Z,67.69,179.38,111.27,97.42,142.36,30.484,532
2020-02-28T00:00:00.000Z,6.54,153.05,96.01,89.15,105.73,32.722,532
2020-02-29T00:00:00.000Z,5.31,110.11,14.97,9.68,27.22,23.63,540
2020-03-01T00:00:00.000Z,8.58,135.72,30.15,12.18,58.03,32.938,551
2020-03-02T00:00:00.000Z,31.66,196.56,57.75,39.38,81.34,44.337,375
2020-03-03T00:00:00.000Z,10.74,198.5,43.61,22.48,71.22,44.237,403
2020-03-04T00:00:00.000Z,5.88,230.26,45.45,32,67.86,44.134,553
2020-03-05T00:00:00.000Z,5.62,62.41,16.85,12.5,23.74,10.748,560
2020-03-06T00:00:00.000Z,3.34,50.92,14,8.3,26.03,10.92,548
2020-03-07T00:00:00.000Z,13.48,51.02,34.94,23.96,41.62,10.2,568
2020-03-08T00:00:00.000Z,11.94,70.97,35.26,24.23,46.18,13.485,565
2020-03-09T00:00:00.000Z,6.43,72.22,18.23,11.38,27.8,16.679,557
2020-03-10T00:00:00.000Z,8.03,194.1,34.94,24.01,62.45,36.982,558
2020-03-11T00:00:00.000Z,14.2,72.09,23.88,20.27,34.39,11.642,557
2020-03-12T00:00:00.000Z,2.92,29.54,6.01,4.7,10.98,7.234,468
2020-03-13T00:00:00.000Z,2.54,71.84,14.32,7.57,22.72,13.999,491
2020-03-14T00:00:00.000Z,6,206.34,23.92,8.88,36.83,38.372,506
2020-03-15T00:00:00.000Z,6.01,210.42,47.84,18.7,113.27,54.906,281
2020-03-16T00:00:00.000Z,10.09,113.52,41.64,21.34,60.92,27.827,550
2020-03-17T00:00:00.000Z,11.9,155.63,43.48,21.04,66,38.226,571
2020-03-18T00:00:00.000Z,10.72,153.35,40.06,24.72,77.93,35.497,494
2020-03-19T00:00:00.000Z,20.35,164.7,33.65,25.95,60.03,42.413,533
2020-03-20T00:00:00.000Z,8.57,149.24,25.17,13.23,39.25,23.369,453
2020-03-21T00:00:00.000Z,10.05,112.6,25.79,17.1,38.97,17.449,473
2020-03-22T00:00:00.000Z,8.28,80.81,24.64,13.52,48.04,18.53,439
2020-03-23T00:00:00.000Z,8.61,108.98,21.86,12.95,42.38,22.03,416
2020-03-24T00:00:00.000Z,5.16,82.21,21.92,9.11,47.46,20.249,409
2020-03-25T00:00:00.000Z,7.12,68.91,16.29,11.16,26.44,10.909,392
2020-03-26T00:00:00.000Z,4.78,28.73,11.53,8.28,17.55,5.336,412
2020-03-27T00:00:00.000Z,2.47,47.76,13.85,6.13,23.38,10.539,341
2020-03-28T00:00:00.000Z,12.48,45.72,28.52,22.9,37.29,9.211,163
2020-03-29T00:00:00.000Z,5.09,67.78,16.6,11.29,29.74,14.767,312
2020-03-30T00:00:00.000Z,10.4,26.88,16.55,14.69,17.97,3.119,129
2020-03-31T00:00:00.000Z,9.32,62.21,14.99,12.54,17.35,5.778,292
2020-04-01T00:00:00.000Z,2.58,20.3,9.05,6.07,14.99,5.268,167
2020-04-02T00:00:00.000Z,1.34,25.05,5.41,2.69,13.19,7.122,377
2020-04-03T00:00:00.000Z,2.72,181.15,9.65,5.2,30.79,30.986,428
2020-04-04T00:00:00.000Z,2.82,83.75,12.63,5.95,38.06,22.664,492
2020-04-05T00:00:00.000Z,4.3,74.31,8.34,6.8,15.9,19.403,506
2020-04-06T00:00:00.000Z,3.53,46.89,8.06,6.21,11,5.216,467
2020-04-07T00:00:00.000Z,2.42,140.08,8.22,5.27,12.21,9.15,428
2020-04-08T00:00:00.000Z,3.37,68.28,8.02,4.75,27.42,15.881,439
2020-04-09T00:00:00.000Z,4.82,74.93,20.44,9.44,39.57,21.108,445
2020-04-10T00:00:00.000Z,2.83,52.86,9.35,5.05,12.09,5.276,477
2020-04-11T00:00:00.000Z,8.5,26.7,14.67,13.54,21.04,4.882,146
2020-04-12T00:00:00.000Z,3.33,51.29,16.38,5.68,34.45,14.524,554
2020-04-13T00:00:00.000Z,6.88,103.4,28.44,12.68,55.18,27.679,562
2020-04-14T00:00:00.000Z,6.76,54.28,20.1,10.46,29.84,12.965,537
2020-04-15T00:00:00.000Z,8.6,60.6,15,12,24.86,13.324,501
2020-04-16T00:00:00.000Z,5.5,46.82,12.2,9.66,18.75,7.478,490
2020-04-17T00:00:00.000Z,4.28,29.04,8.91,6.96,12.34,4.819,554
2020-04-18T00:00:00.000Z,2.36,34.09,7.8,4.08,18.18,8.401,526
2020-04-19T00:00:00.000Z,2.84,48.05,10.78,5.29,17.64,9.832,538
2020-04-20T00:00:00.000Z,2.5,66.04,7.6,5.52,12.65,11.669,505
2020-04-21T00:00:00.000Z,3.41,102.02,18.36,9.55,43.68,24.905,374
2020-04-22T00:00:00.000Z,4.54,101.93,15.85,7.95,29.56,23.042,420
2020-04-23T00:00:00.000Z,3.81,58.41,23.61,8.52,35.4,15.423,475
2020-04-24T00:00:00.000Z,4.75,76.59,13.32,8.66,18.55,15.599,538
2020-04-25T00:00:00.000Z,4.99,88.04,23.58,17.18,53.33,21.183,500
2020-04-26T00:00:00.000Z,6.22,76.28,13.43,9.31,16.8,15.581,550
2020-04-27T00:00:00.000Z,4.08,15.63,7.81,5.98,10.85,2.964,526
2020-04-28T00:00:00.000Z,9.11,42.1,18.6,14.57,23.65,7.072,399
2020-04-29T00:00:00.000Z,7.22,50.02,15.68,11.28,20.36,8.833,515
2020-04-30T00:00:00.000Z,5.4,67.59,11.67,9.25,20.76,12.735,533
2020-05-01T00:00:00.000Z,5.18,89.52,13.4,10.23,30.44,21.688,545
2020-05-02T00:00:00.000Z,4.28,73.59,39.72,22.92,45.58,16.251,531
2020-05-03T00:00:00.000Z,1.82,67.89,11.78,3.28,33.33,18.891,563
2020-05-04T00:00:00.000Z,6.2,82.66,15.24,10.66,27.41,16.024,524
2020-05-05T00:00:00.000Z,4.78,106.07,21.91,8.32,66.42,30.132,482
2020-05-06T00:00:00.000Z,2.68,56.65,9.61,5.41,23.59,13.148,569
2020-05-07T00:00:00.000Z,4.32,132.76,19.57,9.99,32.78,26.288,379
2020-05-08T00:00:00.000Z,5.57,143.47,23.84,9.1,41.89,31.641,344
2020-05-09T00:00:00.000Z,7.15,41.59,14.73,10.09,24.08,9.577,323
2020-05-10T00:00:00.000Z,2.81,29.12,7.58,5.07,9.09,3.608,240
2020-05-11T00:00:00.000Z,5.43,117.34,9.23,7.84,12.58,19.797,344
2020-05-12T00:00:00.000Z,9.27,38.22,19.43,14.75,28.42,7.8,454
2020-05-13T00:00:00.000Z,4.8,44.48,12.38,8.77,18.05,10.024,437
2020-05-14T00:00:00.000Z,5.4,77.97,13.97,7.46,27.74,15.563,404
2020-05-15T00:00:00.000Z,3.9,71.18,18.88,10.87,42.32,20.429,481
2020-05-16T00:00:00.000Z,6.53,82.6,22.4,9.11,68.14,27.373,159
2020-05-17T00:00:00.000Z,5.55,42.28,15.18,9.77,18.97,8.01,113
2020-05-18T00:00:00.000Z,5.31,88.59,13.32,8.75,49.74,26.269,464
2020-05-19T00:00:00.000Z,3.32,57.12,14.44,8.27,20.81,11.486,520
2020-05-20T00:00:00.000Z,4.36,33.18,13.19,7.24,19.14,7.167,542
2020-05-21T00:00:00.000Z,5.71,42.36,14.19,8.03,17.48,7.77,505
2020-05-22T00:00:00.000Z,4.97,116.85,24.51,10.35,30.87,28.236,537
2020-05-23T00:00:00.000Z,4.53,39.44,8.9,7.3,11.9,6.817,493
2020-05-24T00:00:00.000Z,3.85,29.15,8.25,6.82,14.23,5.836,527
2020-05-25T00:00:00.000Z,6.82,45.75,14.45,9.05,23.75,11.444,527
2020-05-26T00:00:00.000Z,3,58.25,8.71,5.8,15.56,12.29,488
2020-05-27T00:00:00.000Z,5,30.85,9.78,7.54,14.86,4.793,516
2020-05-28T00:00:00.000Z,4.32,16.62,7.68,6.5,8.93,2.172,495
2020-05-29T00:00:00.000Z,4.05,29.67,8.8,7.44,10.13,3.671,513
2020-05-30T00:00:00.000Z,3.78,42.2,13.77,9.11,17.29,6.514,517
2020-05-31T00:00:00.000Z,7.78,48.63,19.3,15.65,23.15,7.422,455
2020-06-01T00:00:00.000Z,4.5,44.42,11.05,6.72,18.62,10.019,471
2020-06-02T00:00:00.000Z,4.68,56.1,13.38,8.38,17.39,7.387,521
2020-06-03T00:00:00.000Z,9.48,73.25,15.27,12.32,18.8,8.29,435
2020-06-04T00:00:00.000Z,8.6,72.5,15.32,13.15,18.32,9.713,522
2020-06-05T00:00:00.000Z,6.87,37.92,13.38,11.3,17.57,5.05,431
2020-06-06T00:00:00.000Z,3.4,106.12,14.99,8.13,62.11,29.923,472
2020-06-07T00:00:00.000Z,14.95,164.57,39.58,23.98,71.27,34.227,534
2020-06-08T00:00:00.000Z,16.57,73.65,31.62,25.25,38.42,11.848,527
2020-06-09T00:00:00.000Z,8.55,55.92,27.56,17.67,36.42,12.191,482
2020-06-10T00:00:00.000Z,2.45,51.6,14.27,6.54,34.04,14.466,513
2020-06-11T00:00:00.000Z,10.8,50.17,23.19,18.1,34.54,10.018,532
2020-06-12T00:00:00.000Z,6.6,54.08,16.14,12,21.87,9.464,535
2020-06-13T00:00:00.000Z,4.2,99.25,16.12,7.79,33.4,15.058,517
2020-06-14T00:00:00.000Z,3.75,38.54,18.62,8.82,23.6,9.854,321
2020-06-15T00:00:00.000Z,5.47,107.9,18.91,8.82,24.47,21.13,508
2020-06-16T00:00:00.000Z,6.85,38.08,18.91,15.82,26.27,6.624,518
2020-06-17T00:00:00.000Z,16.5,33.28,22.12,20.2,24.75,3.601,370
2020-06-18T00:00:00.000Z,8.44,47.45,17.89,13.62,21.25,6.167,298
2020-06-19T00:00:00.000Z,5.97,45.9,13.35,8.24,15.35,6.539,413
2020-06-20T00:00:00.000Z,9.1,78.06,33.95,25.82,39.04,14.419,561
2020-06-21T00:00:00.000Z,7.55,60.35,15.18,12.95,19.55,11.473,563
2020-06-22T00:00:00.000Z,8.68,31.95,13.62,11.55,24.47,7.018,536
2020-06-23T00:00:00.000Z,12.7,42.65,30.97,23.95,34.44,7.126,556
2020-06-24T00:00:00.000Z,13.7,74.93,27.15,22.12,32.59,9.16,568
2020-06-25T00:00:00.000Z,3.22,88.1,18.54,12.02,39.08,19.256,546
2020-06-26T00:00:00.000Z,10.35,58.25,26.38,18.89,36.45,10.834,530
2020-06-27T00:00:00.000Z,16.39,43.25,29.3,23.38,35.72,7.338,496
2020-06-28T00:00:00.000Z,4.62,60.5,15.28,10.87,24.22,11.67,432
2020-06-29T00:00:00.000Z,2.37,277.2,13.08,7.5,23.2,57.354,456
2020-06-30T00:00:00.000Z,17.89,63.6,32.15,26.37,38.86,9.153,436
2020-07-01T00:00:00.000Z,18.64,66.25,33.2,27.83,42.17,12.398,425
2020-07-02T00:00:00.000Z,11.6,104.45,18.87,15.55,34.7,20.886,431
2020-07-03T00:00:00.000Z,6.82,86.1,17.27,10.88,40.42,20.535,441
2020-07-04T00:00:00.000Z,8.38,68.12,22.55,14.16,29.49,13.656,469
2020-07-05T00:00:00.000Z,9.13,38.85,18.11,15.98,22.95,5.991,450
2020-07-06T00:00:00.000Z,11.15,74.8,33.61,23.84,45.03,14.778,260
2020-07-07T00:00:00.000Z,2.08,100.43,27.42,5.72,33.7,22.215,299
2020-07-08T00:00:00.000Z,3.12,43.38,14.23,8.98,22.74,9.385,396
2020-07-09T00:00:00.000Z,9.93,53.72,28.19,18.55,44.99,13.086,424
2020-07-10T00:00:00.000Z,8.94,69.81,14.9,12.55,25.15,16.619,414
2020-07-11T00:00:00.000Z,3,23.48,15.25,10.43,17.07,5.004,322
2020-07-12T00:00:00.000Z,3.12,76.3,7.8,6.18,33.79,18.523,383
2020-07-13T00:00:00.000Z,5.87,63.5,14.98,9.93,39.6,16.021,378
2020-07-14T00:00:00.000Z,8.85,46.97,20.1,12.54,29.11,9.553,429
2020-07-15T00:00:00.000Z,9.1,95.05,30.89,24.34,40.86,19.815,344
2020-07-16T00:00:00.000Z,17.55,142.93,60.67,37.67,101.03,32.59,306
2020-07-17T00:00:00.000Z,11.52,104.75,34.94,20.07,46.03,23.292,470
2020-07-18T00:00:00.000Z,36.25,84.9,54.44,44.96,67.95,12.3,432
2020-07-19T00:00:00.000Z,8.27,101.6,12.6,11.38,19.25,32.283,146
2020-07-20T00:00:00.000Z,4.57,19.7,10.8,7.49,14.66,4.248,152
2020-07-21T00:00:00.000Z,3.17,57.2,15.8,10.16,31.29,13.571,261
2020-07-22T00:00:00.000Z,21.9,104.32,44.33,34.78,53.2,20.919,271
2020-07-23T00:00:00.000Z,34.92,100.3,50.12,43.68,61.89,15.583,296
2020-07-24T00:00:00.000Z,25.12,76.4,42.6,34.9,57.53,12.655,371
2020-07-25T00:00:00.000Z,22.17,68.47,56.58,37.29,64.12,14.785,79
2020-07-26T00:00:00.000Z,6.45,93.72,31.52,21.76,39.81,20.482,429
2020-07-27T00:00:00.000Z,15.55,94.37,44.35,35.38,49.94,20.899,273
2020-07-28T00:00:00.000Z,6.7,29.12,13.35,10.43,18.72,5.414,401
2020-07-29T00:00:00.000Z,5.05,42.3,20.07,16.5,25.38,8.844,321
2020-07-30T00:00:00.000Z,5.43,40.79,11.6,9.1,18.63,8.229,361
2020-07-31T00:00:00.000Z,12.6,39.75,17.79,15.3,25.27,6.439,356
2020-08-01T00:00:00.000Z,2.4,38.45,11.44,9.09,13.56,5.206,332
2020-08-02T00:00:00.000Z,2.9,39.75,13.65,5.77,25.5,10.688,326
2020-08-03T00:00:00.000Z,3.8,47.67,8.55,7.15,11.21,8.302,365
2020-08-04T00:00:00.000Z,7.4,33.17,15.14,12.63,17.91,5.972,396
2020-08-05T00:00:00.000Z,6.97,37.45,13.94,11.5,20.36,7.73,404
2020-08-06T00:00:00.000Z,3.15,23.45,6.87,4.07,7.78,3.339,341
2020-08-07T00:00:00.000Z,5.5,25.3,10.68,9.39,15.22,5.316,409
2020-08-08T00:00:00.000Z,14.2,73.5,34.47,23.93,59.4,18.164,385
2020-08-09T00:00:00.000Z,8.05,75.81,28.39,18.73,40.58,13.25,438
2020-08-10T00:00:00.000Z,3.15,72.55,30.15,17.02,46.72,16.477,419
2020-08-11T00:00:00.000Z,16.7,122.25,57.17,48.22,72,22.905,434
2020-08-12T00:00:00.000Z,6.93,38.03,17.11,13.52,21.48,5.794,414
2020-08-13T00:00:00.000Z,7.03,67.2,20.29,16.8,22.87,10.19,448
2020-08-14T00:00:00.000Z,7.2,32.17,16.01,12,20.49,6.813,384
2020-08-15T00:00:00.000Z,7.7,48.33,16.42,12.93,29.29,10.082,460
2020-08-16T00:00:00.000Z,21.85,51.35,32.2,27.52,35.53,6.074,452
2020-08-17T00:00:00.000Z,17.52,41.37,28.04,25.3,34.28,5.627,454
2020-08-18T00:00:00.000Z,15.65,56.45,30.84,23.12,35.5,8.535,434
2020-08-19T00:00:00.000Z,4.9,40.58,12.88,9.43,17.02,5.506,401
2020-08-20T00:00:00.000Z,5.28,36.03,18.1,14.05,23.67,6.053,431
2020-08-21T00:00:00.000Z,5.75,50.17,14.52,10.85,21.23,9.473,435
2020-08-22T00:00:00.000Z,7.35,127.6,23.88,17.12,35.7,22.046,390
2020-08-23T00:00:00.000Z,12.43,40.95,24.02,18.94,29.37,6.175,297
2020-08-24T00:00:00.000Z,3.85,21.13,13.85,8.69,16.84,4.738,212
2020-08-25T00:00:00.000Z,5.75,30.45,16.98,8.78,22.69,7.353,361
2020-08-26T00:00:00.000Z,5.05,32.92,17.72,14.22,20.48,4.967,352
2020-08-27T00:00:00.000Z,1.3,42.95,11.57,4.05,18.14,8.618,435
2020-08-28T00:00:00.000Z,1.77,84.07,20.61,10.7,23.6,9.968,374
2020-08-29T00:00:00.000Z,10.7,90.8,18.52,12.5,46.83,22.421,395
2020-08-30T00:00:00.000Z,1.5,113.32,21.58,13.77,31.58,19.373,379
2020-08-31T00:00:00.000Z,3.28,21.23,11.3,6.65,15.19,4.557,361
2020-09-01T00:00:00.000Z,4.2,22.37,9.94,7.18,12.27,4.317,321
2020-09-02T00:00:00.000Z,5.72,27.23,15.95,12.48,21.66,5.338,433
2020-09-03T00:00:00.000Z,3.97,39.22,13.6,9,17.07,7.493,447
2020-09-04T00:00:00.000Z,8.6,241.02,26.52,18.6,54.92,40.303,447
2020-09-05T00:00:00.000Z,12.98,236.12,37.58,32.36,57.97,30.658,453
2020-09-06T00:00:00.000Z,8.77,64.47,33.6,29.45,38.54,11.576,459
2020-09-07T00:00:00.000Z,10.48,137.02,45.97,31.47,56.58,26.225,413
2020-09-08T00:00:00.000Z,22.1,107.2,39.03,33.42,56.85,22.555,370
2020-09-09T00:00:00.000Z,18.89,91.3,33.7,29.65,47.25,17.587,396
2020-09-10T00:00:00.000Z,8.82,110.9,24.94,15.68,52.65,20.037,314
2020-09-11T00:00:00.000Z,6.22,60.17,19.37,11.8,25.23,9.696,227
2020-09-12T00:00:00.000Z,11.7,53.3,23.54,16.7,34.04,9.996,278
2020-09-13T00:00:00.000Z,14.43,58.95,34.7,17.73,47.25,14.249,315
2020-09-14T00:00:00.000Z,22,55.85,32.92,28.54,46.19,9.624,237
2020-09-15T00:00:00.000Z,11.45,50.38,25.52,18.85,31.5,9.316,219
2020-09-16T00:00:00.000Z,18.25,24.3,20.6,19.89,23.07,1.856,36
2020-09-17T00:00:00.000Z,9.77,57.03,21.8,19.04,34.49,12.081,140
2020-09-18T00:00:00.000Z,21.1,85.12,28.41,25.67,32.2,11.901,302
2020-09-19T00:00:00.000Z,20.25,131.52,31.87,25.05,45.9,18.044,287
2020-09-20T00:00:00.000Z,14.93,38.54,25.25,20.6,28.35,5.743,235
2020-09-21T00:00:00.000Z,10.45,99.6,30.25,18.03,36.64,14.409,221
2020-09-22T00:00:00.000Z,15.4,73.4,33.39,28.47,36.85,11.175,332
2020-09-23T00:00:00.000Z,29.92,90.03,51.4,42.25,64.95,13.081,418
2020-09-24T00:00:00.000Z,21.95,81.22,45.83,35.61,59.95,14.46,429
2020-09-25T00:00:00.000Z,10.57,96.05,37.58,18.7,57.6,23.896,343
2020-09-26T00:00:00.000Z,13.07,80.8,28.44,19.13,35.15,11.12,272
2020-09-27T00:00:00.000Z,7.37,46.85,22.72,10.95,34.78,11.317,224
2020-09-28T00:00:00.000Z,27.92,100.35,47.43,36.97,67.58,19.988,252
2020-09-29T00:00:00.000Z,9.55,83.6,30.52,18.84,41.63,17.927,245
2020-09-30T00:00:00.000Z,8.02,49.1,19.61,12.26,25.82,11.425,380
2020-10-01T00:00:00.000Z,19.23,147.47,36,27.02,60.2,28.098,279
2020-10-02T00:00:00.000Z,10.25,98.53,24.03,13.69,45.95,19.577,228
2020-10-03T00:00:00.000Z,8.65,659.85,28.98,13.82,45.11,72.034,241
2020-10-04T00:00:00.000Z,11.12,100.82,35.67,21.21,45.97,15.917,308
2020-10-05T00:00:00.000Z,17,130.22,28.19,23.27,36.72,17.209,318
2020-10-06T00:00:00.000Z,16.98,136.12,41.2,26.41,54.29,23.199,329
2020-10-07T00:00:00.000Z,11.3,78.68,28.85,19.1,34.4,14.255,327
2020-10-08T00:00:00.000Z,7.65,147.87,24.16,12.68,36.53,15.869,310
2020-10-09T00:00:00.000Z,9.18,128.44,35.17,16.89,54.77,27.63,333
2020-10-10T00:00:00.000Z,16.92,167.02,39.45,25.95,48.97,25.81,407
2020-10-11T00:00:00.000Z,9.15,75.53,29.35,20.18,37.5,13.645,409
2020-10-12T00:00:00.000Z,15.18,111.62,41.94,20.52,91.88,33.046,308
2020-10-13T00:00:00.000Z,42.83,164.18,78.88,53.55,119.35,33.93,398
2020-10-14T00:00:00.000Z,16.7,113.6,44.53,30.67,60.47,21.529,375
2020-10-15T00:00:00.000Z,9.23,203.12,52.92,25.33,58.6,27.839,390
2020-10-16T00:00:00.000Z,15.55,136.22,49.53,23.33,76.81,33.677,407
2020-10-17T00:00:00.000Z,10.93,169.27,44.05,22.67,59.34,37.05,397
2020-10-18T00:00:00.000Z,12.8,78.18,49.75,18.88,58.45,19.977,416
2020-10-19T00:00:00.000Z,13.43,137.07,56.05,34.9,61.97,20.381,416
2020-10-20T00:00:00.000Z,24.4,123.55,70.63,34.74,86.7,28.712,429
2020-10-21T00:00:00.000Z,55.67,187,97.15,83.2,121.18,23.429,414
2020-10-22T00:00:00.000Z,14.98,124.18,68.81,45.72,90.4,28.158,406
2020-10-23T00:00:00.000Z,50.17,158.8,107.57,83.88,122.59,24.538,400
2020-10-24T00:00:00.000Z,36.04,229.88,99.07,66.61,160.94,57.021,417
2020-10-25T00:00:00.000Z,18.63,149.75,76.45,47.33,95.73,34.707,448
2020-10-26T00:00:00.000Z,15.7,93.4,44.3,29.04,61.06,19.87,457
2020-10-27T00:00:00.000Z,17.6,91.2,50.41,30.39,61.36,19.134,440
2020-10-28T00:00:00.000Z,29.48,206.18,81.63,45.89,93.93,38.932,456
2020-10-29T00:00:00.000Z,41.7,173.2,92.3,70.09,115.47,32.537,458
